id,ST,STATE,OCC_CODE1,OCC_CODE2,OCC_TITLE,TOT_EMP,LOC_Q,A_MEAN
38,ND,North Dakota,39,9032,Recreation Workers,1110,1.16,25840
38,ND,North Dakota,39,9041,Residential Advisors,860,3.31,28010
38,ND,North Dakota,39,9099,"Personal Care and Service Workers, All Other",110,0.51,23350
38,ND,North Dakota,41,0,Sales and Related Occupations,41130,0.96,33040
38,ND,North Dakota,41,1011,First-Line Supervisors of Retail Sales Workers,3620,0.96,37810
38,ND,North Dakota,41,1012,First-Line Supervisors of Non-Retail Sales Workers,660,0.88,63430
38,ND,North Dakota,41,2011,Cashiers,11770,1.15,19200
38,ND,North Dakota,41,2021,Counter and Rental Clerks,1080,0.81,27170
38,ND,North Dakota,41,2022,Parts Salespersons,1350,1.99,35130
38,ND,North Dakota,41,2031,Retail Salespersons,12560,0.94,27900
38,ND,North Dakota,41,3011,Advertising Sales Agents,490,1.09,46310
38,ND,North Dakota,41,3021,Insurance Sales Agents,1090,1.04,56140
38,ND,North Dakota,41,3031,"Securities, Commodities, and Financial Services Sales Agents",400,0.39,68290
38,ND,North Dakota,41,3041,Travel Agents,280,1.41,28210
38,ND,North Dakota,41,3099,"Sales Representatives, Services, All Other",680,0.33,60800
38,ND,North Dakota,41,4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",830,0.73,69700
38,ND,North Dakota,41,4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",4490,1.03,56620
38,ND,North Dakota,41,9011,Demonstrators and Product Promoters,180,0.79,24900
38,ND,North Dakota,41,9022,Real Estate Sales Agents,630,1.24,38590
38,ND,North Dakota,41,9031,Sales Engineers,50,0.26,76240
38,ND,North Dakota,41,9041,Telemarketers,720,0.95,20780
38,ND,North Dakota,41,9099,"Sales and Related Workers, All Other",210,0.53,27360
38,ND,North Dakota,43,0,Office and Administrative Support Occupations,58620,0.89,31240
38,ND,North Dakota,43,1011,First-Line Supervisors of Office and Administrative Support Workers,2910,0.69,45980
38,ND,North Dakota,43,2011,"Switchboard Operators, Including Answering Service",420,1.08,27940
38,ND,North Dakota,43,3011,Bill and Account Collectors,880,0.74,28950
38,ND,North Dakota,43,3021,Billing and Posting Clerks,1450,0.95,29340
38,ND,North Dakota,43,3031,"Bookkeeping, Accounting, and Auditing Clerks",8450,1.7,33790
38,ND,North Dakota,43,3041,Gaming Cage Workers,130,2.27,21680
38,ND,North Dakota,43,3051,Payroll and Timekeeping Clerks,450,0.84,36720
38,ND,North Dakota,43,3061,Procurement Clerks,180,0.81,35320
38,ND,North Dakota,43,3071,Tellers,2080,1.24,24460
38,ND,North Dakota,43,3099,"Financial Clerks, All Other",**,**,41360
38,ND,North Dakota,43,4011,Brokerage Clerks,40,0.23,48850
38,ND,North Dakota,43,4021,Correspondence Clerks,70,2.19,33090
38,ND,North Dakota,43,4031,"Court, Municipal, and License Clerks",270,0.71,37330
38,ND,North Dakota,43,4041,"Credit Authorizers, Checkers, and Clerks",180,1.14,36660
38,ND,North Dakota,43,4051,Customer Service Representatives,4700,0.66,30950
38,ND,North Dakota,43,4061,"Eligibility Interviewers, Government Programs",420,1.03,37690
38,ND,North Dakota,43,4071,File Clerks,320,0.65,27330
38,ND,North Dakota,43,4081,"Hotel, Motel, and Resort Desk Clerks",1160,1.63,20060
38,ND,North Dakota,43,4111,"Interviewers, Except Eligibility and Loan",250,0.41,23030
38,ND,North Dakota,43,4121,"Library Assistants, Clerical",100,0.33,21170
38,ND,North Dakota,43,4131,Loan Interviewers and Clerks,450,0.76,32280
38,ND,North Dakota,43,4141,New Accounts Clerks,80,0.45,22650
38,ND,North Dakota,43,4151,Order Clerks,420,0.65,29990
38,ND,North Dakota,43,4161,"Human Resources Assistants, Except Payroll and Timekeeping",380,0.88,35630
38,ND,North Dakota,43,4171,Receptionists and Information Clerks,2880,0.96,26150
38,ND,North Dakota,43,4199,"Information and Record Clerks, All Other",380,0.69,35620
38,ND,North Dakota,43,5011,Cargo and Freight Agents,190,0.8,48700
38,ND,North Dakota,43,5021,Couriers and Messengers,40,0.16,26190
38,ND,North Dakota,43,5031,"Police, Fire, and Ambulance Dispatchers",180,0.6,35730
38,ND,North Dakota,43,5032,"Dispatchers, Except Police, Fire, and Ambulance",770,1.34,42750
38,ND,North Dakota,43,5041,"Meter Readers, Utilities",90,0.71,45250
38,ND,North Dakota,43,5051,Postal Service Clerks,130,0.62,50950
38,ND,North Dakota,43,5052,Postal Service Mail Carriers,850,0.9,48440
38,ND,North Dakota,43,5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",440,1.06,38940
38,ND,North Dakota,43,5061,"Production, Planning, and Expediting Clerks",560,0.65,39940
38,ND,North Dakota,43,5071,"Shipping, Receiving, and Traffic Clerks",1410,0.66,29660
38,ND,North Dakota,43,5081,Stock Clerks and Order Fillers,4590,0.82,25260
38,ND,North Dakota,43,5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",220,1.03,31630
38,ND,North Dakota,43,6011,Executive Secretaries and Executive Administrative Assistants,2730,1.1,42130
38,ND,North Dakota,43,6012,Legal Secretaries,420,0.62,34750
38,ND,North Dakota,43,6013,Medical Secretaries,520,0.33,27730
38,ND,North Dakota,43,6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",4050,0.63,32720
38,ND,North Dakota,43,9011,Computer Operators,250,1.11,36740
38,ND,North Dakota,43,9021,Data Entry Keyers,650,1.02,27810
38,ND,North Dakota,43,9022,Word Processors and Typists,160,0.53,28660
38,ND,North Dakota,43,9031,Desktop Publishers,50,0.95,25150
38,ND,North Dakota,43,9041,Insurance Claims and Policy Processing Clerks,960,1.37,31630
38,ND,North Dakota,43,9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",250,0.78,24730
38,ND,North Dakota,43,9061,"Office Clerks, General",9410,1.08,24460
38,ND,North Dakota,43,9071,"Office Machine Operators, Except Computer",110,0.51,27020
38,ND,North Dakota,43,9081,Proofreaders and Copy Markers,40,1,28930
38,ND,North Dakota,43,9199,"Office and Administrative Support Workers, All Other",260,0.37,33670
38,ND,North Dakota,45,0,"Farming, Fishing, and Forestry Occupations",1420,1.07,30490
38,ND,North Dakota,45,1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",110,1.76,46740
38,ND,North Dakota,45,2011,Agricultural Inspectors,150,3.47,34890
38,ND,North Dakota,45,2041,"Graders and Sorters, Agricultural Products",240,2.02,30260
38,ND,North Dakota,45,2091,Agricultural Equipment Operators,410,5.79,32050
38,ND,North Dakota,45,2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",220,0.28,25620
38,ND,North Dakota,45,2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",90,1.01,20510
38,ND,North Dakota,45,2099,"Agricultural Workers, All Other",70,3.92,25550
38,ND,North Dakota,45,4011,Forest and Conservation Workers,130,5.38,25830
38,ND,North Dakota,47,0,Construction and Extraction Occupations,38220,2.48,45580
38,ND,North Dakota,47,1011,First-Line Supervisors of Construction Trades and Extraction Workers,3590,2.54,66380
38,ND,North Dakota,47,2011,Boilermakers,180,3.23,56700
38,ND,North Dakota,47,2021,Brickmasons and Blockmasons,170,0.96,53460
38,ND,North Dakota,47,2031,Carpenters,3010,1.71,36160
38,ND,North Dakota,47,2041,Carpet Installers,70,0.9,35430
38,ND,North Dakota,47,2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",**,**,32640
38,ND,North Dakota,47,2044,Tile and Marble Setters,40,0.53,32700
38,ND,North Dakota,47,2051,Cement Masons and Concrete Finishers,1340,3.2,36670
38,ND,North Dakota,47,2061,Construction Laborers,4380,1.74,31880
38,ND,North Dakota,47,2071,"Paving, Surfacing, and Tamping Equipment Operators",410,2.45,42620
38,ND,North Dakota,47,2073,Operating Engineers and Other Construction Equipment Operators,2960,2.86,47850
38,ND,North Dakota,47,2081,Drywall and Ceiling Tile Installers,280,1.21,35660
38,ND,North Dakota,47,2082,Tapers,**,**,38530
38,ND,North Dakota,47,2111,Electricians,2600,1.62,50110
38,ND,North Dakota,47,2121,Glaziers,200,1.55,35940
38,ND,North Dakota,47,2131,"Insulation Workers, Floor, Ceiling, and Wall",140,1.95,35370
38,ND,North Dakota,47,2132,"Insulation Workers, Mechanical",230,2.61,38780
38,ND,North Dakota,47,2141,"Painters, Construction and Maintenance",470,0.82,33400
38,ND,North Dakota,47,2151,Pipelayers,320,2.36,37280
38,ND,North Dakota,47,2152,"Plumbers, Pipefitters, and Steamfitters",1200,1.14,46890
38,ND,North Dakota,47,2181,Roofers,390,1.28,31380
38,ND,North Dakota,47,2211,Sheet Metal Workers,580,1.41,38050
38,ND,North Dakota,47,2221,Structural Iron and Steel Workers,360,2.05,38180
38,ND,North Dakota,47,3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",110,1.5,32210
38,ND,North Dakota,47,3012,Helpers--Carpenters,330,2.93,28020
38,ND,North Dakota,47,3013,Helpers--Electricians,170,0.92,29560
38,ND,North Dakota,47,3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",130,0.88,29240
38,ND,North Dakota,47,3016,Helpers--Roofers,40,1.13,27270
38,ND,North Dakota,47,3019,"Helpers, Construction Trades, All Other",70,1.07,25100
38,ND,North Dakota,47,4011,Construction and Building Inspectors,110,0.41,51000
38,ND,North Dakota,47,4031,Fence Erectors,220,3.28,30680
38,ND,North Dakota,47,4041,Hazardous Materials Removal Workers,**,**,56800
38,ND,North Dakota,47,4051,Highway Maintenance Workers,1200,2.74,38010
38,ND,North Dakota,47,4071,Septic Tank Servicers and Sewer Pipe Cleaners,110,1.49,37770
38,ND,North Dakota,47,4099,"Construction and Related Workers, All Other",220,2.34,37530
38,ND,North Dakota,47,5011,"Derrick Operators, Oil and Gas",1900,27.92,54240
38,ND,North Dakota,47,5012,"Rotary Drill Operators, Oil and Gas",1130,14.58,66120
38,ND,North Dakota,47,5013,"Service Unit Operators, Oil, Gas, and Mining",3260,18.43,55660
38,ND,North Dakota,47,5021,"Earth Drillers, Except Oil and Gas",130,2.43,48570
38,ND,North Dakota,47,5071,"Roustabouts, Oil and Gas",3880,21.13,46140
38,ND,North Dakota,47,5081,Helpers--Extraction Workers,460,5.72,31760
38,ND,North Dakota,47,5099,"Extraction Workers, All Other",**,**,41050
38,ND,North Dakota,49,0,"Installation, Maintenance, and Repair Occupations",20300,1.29,45840
38,ND,North Dakota,49,1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",1670,1.28,62210
38,ND,North Dakota,49,2011,"Computer, Automated Teller, and Office Machine Repairers",480,1.37,39000
38,ND,North Dakota,49,2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",80,1.57,45670
38,ND,North Dakota,49,2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",410,0.64,58680
38,ND,North Dakota,49,2092,"Electric Motor, Power Tool, and Related Repairers",30,0.51,37660
38,ND,North Dakota,49,2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",80,1.57,*
38,ND,North Dakota,49,2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",320,1.55,60300
38,ND,North Dakota,49,2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",240,3.19,80560
38,ND,North Dakota,49,2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",70,1.91,31680
38,ND,North Dakota,49,2097,Electronic Home Entertainment Equipment Installers and Repairers,170,2.09,39590
38,ND,North Dakota,49,2098,Security and Fire Alarm Systems Installers,100,0.6,40720
38,ND,North Dakota,49,3011,Aircraft Mechanics and Service Technicians,200,0.54,49630
38,ND,North Dakota,49,3021,Automotive Body and Related Repairers,710,1.68,37030
38,ND,North Dakota,49,3022,Automotive Glass Installers and Repairers,50,0.98,29850
38,ND,North Dakota,49,3023,Automotive Service Technicians and Mechanics,2350,1.27,38950
38,ND,North Dakota,49,3031,Bus and Truck Mechanics and Diesel Engine Specialists,1890,2.66,43900
38,ND,North Dakota,49,3041,Farm Equipment Mechanics and Service Technicians,780,7.43,36700
38,ND,North Dakota,49,3042,"Mobile Heavy Equipment Mechanics, Except Engines",1240,3.65,51900
38,ND,North Dakota,49,3051,Motorboat Mechanics and Service Technicians,60,1.06,30700
38,ND,North Dakota,49,3052,Motorcycle Mechanics,90,2.02,36200
38,ND,North Dakota,49,3053,Outdoor Power Equipment and Other Small Engine Mechanics,90,1.07,33800
38,ND,North Dakota,49,3091,Bicycle Repairers,50,1.39,22790
38,ND,North Dakota,49,3092,Recreational Vehicle Service Technicians,50,1.5,35510
38,ND,North Dakota,49,3093,Tire Repairers and Changers,400,1.32,27530
38,ND,North Dakota,49,9011,Mechanical Door Repairers,**,**,33880
38,ND,North Dakota,49,9012,"Control and Valve Installers and Repairers, Except Mechanical Door",50,0.39,49960
38,ND,North Dakota,49,9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",620,0.83,45460
38,ND,North Dakota,49,9031,Home Appliance Repairers,100,0.91,34450
38,ND,North Dakota,49,9041,Industrial Machinery Mechanics,1480,1.59,54570
38,ND,North Dakota,49,9043,"Maintenance Workers, Machinery",320,1.16,41080
38,ND,North Dakota,49,9044,Millwrights,150,1.29,52820
38,ND,North Dakota,49,9051,Electrical Power-Line Installers and Repairers,1000,2.88,59100
38,ND,North Dakota,49,9052,Telecommunications Line Installers and Repairers,350,0.86,58750
38,ND,North Dakota,49,9062,Medical Equipment Repairers,60,0.54,45270
38,ND,North Dakota,49,9069,"Precision Instrument and Equipment Repairers, All Other",70,1.94,44500
38,ND,North Dakota,49,9071,"Maintenance and Repair Workers, General",2720,0.71,39400
38,ND,North Dakota,49,9081,Wind Turbine Service Technicians,90,8.66,53130
38,ND,North Dakota,49,9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",150,1.32,34250
38,ND,North Dakota,49,9095,Manufactured Building and Mobile Home Installers,**,**,34460
38,ND,North Dakota,49,9096,Riggers,**,**,41810
38,ND,North Dakota,49,9097,Signal and Track Switch Repairers,100,3.66,55130
38,ND,North Dakota,49,9098,"Helpers--Installation, Maintenance, and Repair Workers",460,1.19,26270
38,ND,North Dakota,49,9099,"Installation, Maintenance, and Repair Workers, All Other",520,1.3,42410
38,ND,North Dakota,51,0,Production Occupations,21410,0.8,36550
38,ND,North Dakota,51,1011,First-Line Supervisors of Production and Operating Workers,1400,0.79,55380
38,ND,North Dakota,51,2022,Electrical and Electronic Equipment Assemblers,330,0.53,26870
38,ND,North Dakota,51,2041,Structural Metal Fabricators and Fitters,210,0.85,35660
38,ND,North Dakota,51,2092,Team Assemblers,2480,0.79,29150
38,ND,North Dakota,51,2099,"Assemblers and Fabricators, All Other",760,0.91,27340
38,ND,North Dakota,51,3011,Bakers,390,0.81,25010
38,ND,North Dakota,51,3021,Butchers and Meat Cutters,460,1.1,26290
38,ND,North Dakota,51,3022,"Meat, Poultry, and Fish Cutters and Trimmers",50,0.11,26090
38,ND,North Dakota,51,3023,Slaughterers and Meat Packers,70,0.3,24950
38,ND,North Dakota,51,3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",**,**,32310
38,ND,North Dakota,51,3092,Food Batchmakers,260,0.83,30250
38,ND,North Dakota,51,3093,Food Cooking Machine Operators and Tenders,50,0.47,26020
38,ND,North Dakota,51,3099,"Food Processing Workers, All Other",140,1.18,25300
38,ND,North Dakota,51,4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",250,0.45,32880
38,ND,North Dakota,51,4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",**,**,31060
38,ND,North Dakota,51,4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",110,0.51,30000
38,ND,North Dakota,51,4041,Machinists,950,0.79,39420
38,ND,North Dakota,51,4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",80,0.31,26420
38,ND,North Dakota,51,4111,Tool and Die Makers,90,0.39,50320
38,ND,North Dakota,51,4121,"Welders, Cutters, Solderers, and Brazers",2910,2.85,45500
38,ND,North Dakota,51,4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",230,1.49,37480
38,ND,North Dakota,51,4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",90,0.84,32410
38,ND,North Dakota,51,4194,"Tool Grinders, Filers, and Sharpeners",30,0.84,38580
38,ND,North Dakota,51,5111,Prepress Technicians and Workers,90,0.72,29250
38,ND,North Dakota,51,5112,Printing Press Operators,390,0.73,31110
38,ND,North Dakota,51,5113,Print Binding and Finishing Workers,80,0.46,26840
38,ND,North Dakota,51,6011,Laundry and Dry-Cleaning Workers,810,1.32,23220
38,ND,North Dakota,51,6031,Sewing Machine Operators,190,0.43,26740
38,ND,North Dakota,51,6052,"Tailors, Dressmakers, and Custom Sewers",90,1.23,25350
38,ND,North Dakota,51,7011,Cabinetmakers and Bench Carpenters,320,1.31,36090
38,ND,North Dakota,51,7041,"Sawing Machine Setters, Operators, and Tenders, Wood",80,0.65,28450
38,ND,North Dakota,51,7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",190,1.02,31640
38,ND,North Dakota,51,8013,Power Plant Operators,340,2.62,71470
38,ND,North Dakota,51,8021,Stationary Engineers and Boiler Operators,120,1.09,45980
38,ND,North Dakota,51,8031,Water and Wastewater Treatment Plant and System Operators,400,1.21,36750
38,ND,North Dakota,51,8091,Chemical Plant and System Operators,**,**,54080
38,ND,North Dakota,51,8092,Gas Plant Operators,280,7.18,75210
38,ND,North Dakota,51,8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",310,2.48,57110
38,ND,North Dakota,51,8099,"Plant and System Operators, All Other",30,0.83,38650
38,ND,North Dakota,51,9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",250,1.97,43260
38,ND,North Dakota,51,9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",150,1.6,35990
38,ND,North Dakota,51,9023,"Mixing and Blending Machine Setters, Operators, and Tenders",**,**,38080
38,ND,North Dakota,51,9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",70,0.38,29570
38,ND,North Dakota,51,9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",**,**,28990
38,ND,North Dakota,51,9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",70,1.2,37180
38,ND,North Dakota,51,9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",630,0.45,38780
38,ND,North Dakota,51,9071,Jewelers and Precious Stone and Metal Workers,80,1.1,27850
38,ND,North Dakota,51,9081,Dental Laboratory Technicians,230,2.02,35920
38,ND,North Dakota,51,9083,Ophthalmic Laboratory Technicians,30,0.37,26720
38,ND,North Dakota,51,9111,Packaging and Filling Machine Operators and Tenders,930,0.82,25330
38,ND,North Dakota,51,9121,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",180,0.71,32760
38,ND,North Dakota,51,9122,"Painters, Transportation Equipment",110,0.77,43620
38,ND,North Dakota,51,9123,"Painting, Coating, and Decorating Workers",30,0.65,28080
38,ND,North Dakota,51,9151,Photographic Process Workers and Processing Machine Operators,130,0.93,22610
38,ND,North Dakota,51,9195,"Molders, Shapers, and Casters, Except Metal and Plastic",40,0.37,28920
38,ND,North Dakota,51,9198,Helpers--Production Workers,920,0.71,24440
38,ND,North Dakota,51,9199,"Production Workers, All Other",320,0.48,28460
38,ND,North Dakota,53,0,Transportation and Material Moving Occupations,38090,1.4,39090
38,ND,North Dakota,53,1021,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",640,1.23,45040
38,ND,North Dakota,53,1031,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,1190,1.95,61300
38,ND,North Dakota,53,2012,Commercial Pilots,270,2.49,53500
38,ND,North Dakota,53,2021,Air Traffic Controllers,100,1.33,79940
38,ND,North Dakota,53,2022,Airfield Operations Specialists,120,5.67,39920
38,ND,North Dakota,53,3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",250,4.32,18980
38,ND,North Dakota,53,3021,"Bus Drivers, Transit and Intercity",200,0.39,28160
38,ND,North Dakota,53,3022,"Bus Drivers, School or Special Client",1600,1.06,33430
38,ND,North Dakota,53,3031,Driver/Sales Workers,1560,1.28,31470
38,ND,North Dakota,53,3032,Heavy and Tractor-Trailer Truck Drivers,13690,2.84,45700
38,ND,North Dakota,53,3033,Light Truck or Delivery Services Drivers,3130,1.31,32990
38,ND,North Dakota,53,3041,Taxi Drivers and Chauffeurs,900,1.74,21530
38,ND,North Dakota,53,3099,"Motor Vehicle Operators, All Other",100,0.55,35790
38,ND,North Dakota,53,6021,Parking Lot Attendants,160,0.4,19400
38,ND,North Dakota,53,6031,Automotive and Watercraft Service Attendants,430,1.28,24840
38,ND,North Dakota,53,6051,Transportation Inspectors,**,**,56860
38,ND,North Dakota,53,7011,Conveyor Operators and Tenders,530,4.36,34530
38,ND,North Dakota,53,7021,Crane and Tower Operators,320,2.39,56630
38,ND,North Dakota,53,7032,Excavating and Loading Machine and Dragline Operators,640,4.62,48060
38,ND,North Dakota,53,7051,Industrial Truck and Tractor Operators,1150,0.75,40590
38,ND,North Dakota,53,7061,Cleaners of Vehicles and Equipment,1370,1.46,22490
38,ND,North Dakota,53,7062,"Laborers and Freight, Stock, and Material Movers, Hand",5600,0.84,28940
38,ND,North Dakota,53,7063,Machine Feeders and Offbearers,230,0.71,26410
38,ND,North Dakota,53,7064,"Packers and Packagers, Hand",770,0.38,19750
38,ND,North Dakota,53,7072,"Pump Operators, Except Wellhead Pumpers",**,**,40340
38,ND,North Dakota,53,7073,Wellhead Pumpers,**,**,61210
38,ND,North Dakota,53,7081,Refuse and Recyclable Material Collectors,500,1.37,31880
38,ND,North Dakota,53,7121,"Tank Car, Truck, and Ship Loaders",90,2.42,30600
38,ND,North Dakota,53,7199,"Material Moving Workers, All Other",270,3.23,29450
39,OH,Ohio,0,0,All Occupations,5054250,1,42690
39,OH,Ohio,11,0,Management Occupations,230510,0.93,98310
39,OH,Ohio,11,1011,Chief Executives,8310,0.84,176230
39,OH,Ohio,11,1021,General and Operations Managers,55580,0.75,106740
39,OH,Ohio,11,1031,Legislators,3590,1.63,27210
39,OH,Ohio,11,2011,Advertising and Promotions Managers,720,0.65,108350
39,OH,Ohio,11,2021,Marketing Managers,5200,0.78,122900
39,OH,Ohio,11,2022,Sales Managers,13960,1.04,111160
39,OH,Ohio,11,2031,Public Relations and Fundraising Managers,1610,0.78,99860
39,OH,Ohio,11,3011,Administrative Services Managers,9240,0.9,82970
39,OH,Ohio,11,3021,Computer and Information Systems Managers,10820,0.9,115520
39,OH,Ohio,11,3031,Financial Managers,18170,0.97,108220
39,OH,Ohio,11,3051,Industrial Production Managers,11800,1.89,92920
39,OH,Ohio,11,3061,Purchasing Managers,2730,1.01,98340
39,OH,Ohio,11,3071,"Transportation, Storage, and Distribution Managers",5030,1.31,88210
39,OH,Ohio,11,3111,Compensation and Benefits Managers,770,1,101340
39,OH,Ohio,11,3121,Human Resources Managers,3590,0.94,103550
39,OH,Ohio,11,3131,Training and Development Managers,740,0.69,98850
39,OH,Ohio,11,9013,"Farmers, Ranchers, and Other Agricultural Managers",60,0.38,64540
39,OH,Ohio,11,9021,Construction Managers,8570,1.06,78900
39,OH,Ohio,11,9031,"Education Administrators, Preschool and Childcare Center/Program",2590,1.38,45110
39,OH,Ohio,11,9032,"Education Administrators, Elementary and Secondary School",8310,0.95,82230
39,OH,Ohio,11,9033,"Education Administrators, Postsecondary",4240,0.89,99080
39,OH,Ohio,11,9039,"Education Administrators, All Other",700,0.62,78340
39,OH,Ohio,11,9041,Architectural and Engineering Managers,7190,0.99,116880
39,OH,Ohio,11,9051,Food Service Managers,8990,1.22,47050
39,OH,Ohio,11,9061,Funeral Service Managers,210,0.6,104030
39,OH,Ohio,11,9081,Lodging Managers,1150,1,47880
39,OH,Ohio,11,9111,Medical and Health Services Managers,14390,1.26,90430
39,OH,Ohio,11,9121,Natural Sciences Managers,1070,0.57,116040
39,OH,Ohio,11,9131,Postmasters and Mail Superintendents,850,0.92,65820
39,OH,Ohio,11,9141,"Property, Real Estate, and Community Association Managers",5720,0.92,61550
39,OH,Ohio,11,9151,Social and Community Service Managers,4020,0.9,63520
39,OH,Ohio,11,9161,Emergency Management Directors,280,0.77,63250
39,OH,Ohio,11,9199,"Managers, All Other",10320,0.79,99080
39,OH,Ohio,13,0,Business and Financial Operations Occupations,229920,0.92,62800
39,OH,Ohio,13,1011,"Agents and Business Managers of Artists, Performers, and Athletes",200,0.43,60660
39,OH,Ohio,13,1021,"Buyers and Purchasing Agents, Farm Products",340,0.83,55530
39,OH,Ohio,13,1022,"Wholesale and Retail Buyers, Except Farm Products",4190,0.99,57770
39,OH,Ohio,13,1023,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",12060,1.11,59830
39,OH,Ohio,13,1031,"Claims Adjusters, Examiners, and Investigators",9870,0.97,58040
39,OH,Ohio,13,1032,"Insurance Appraisers, Auto Damage",250,0.56,54540
39,OH,Ohio,13,1041,Compliance Officers,6670,0.76,60120
39,OH,Ohio,13,1051,Cost Estimators,9540,1.26,56830
39,OH,Ohio,13,1071,Human Resources Specialists,15050,0.98,56640
39,OH,Ohio,13,1075,Labor Relations Specialists,7330,2.49,35170
39,OH,Ohio,13,1081,Logisticians,5770,1.24,71630
39,OH,Ohio,13,1111,Management Analysts,17750,0.85,78060
39,OH,Ohio,13,1121,"Meeting, Convention, and Event Planners",1720,0.63,45670
39,OH,Ohio,13,1131,Fundraisers,3060,1.63,53070
39,OH,Ohio,13,1141,"Compensation, Benefits, and Job Analysis Specialists",2950,0.89,57860
39,OH,Ohio,13,1151,Training and Development Specialists,7630,0.9,57100
39,OH,Ohio,13,1161,Market Research Analysts and Marketing Specialists,18000,1.18,61180
39,OH,Ohio,13,1199,"Business Operations Specialists, All Other",22760,0.63,64420
39,OH,Ohio,13,2011,Accountants and Auditors,36420,0.83,66880
39,OH,Ohio,13,2021,Appraisers and Assessors of Real Estate,2040,0.88,49160
39,OH,Ohio,13,2031,Budget Analysts,1680,0.74,69680
39,OH,Ohio,13,2041,Credit Analysts,3120,1.31,59610
39,OH,Ohio,13,2051,Financial Analysts,8030,0.86,79700
39,OH,Ohio,13,2052,Personal Financial Advisors,**,**,70880
39,OH,Ohio,13,2053,Insurance Underwriters,4260,1.19,63170
39,OH,Ohio,13,2061,Financial Examiners,910,0.84,74070
39,OH,Ohio,13,2071,Credit Counselors,1200,1.11,41470
39,OH,Ohio,13,2072,Loan Officers,11010,0.99,63230
39,OH,Ohio,13,2081,"Tax Examiners and Collectors, and Revenue Agents",1780,0.7,58530
39,OH,Ohio,13,2082,Tax Preparers,2540,1.07,38570
39,OH,Ohio,13,2099,"Financial Specialists, All Other",4950,0.87,69060
39,OH,Ohio,15,0,Computer and Mathematical Occupations,128740,0.93,70820
39,OH,Ohio,15,1111,Computer and Information Research Scientists,260,0.27,97230
39,OH,Ohio,15,1121,Computer Systems Analysts,25390,1.36,78240
39,OH,Ohio,15,1122,Information Security Analysts,1770,0.63,85870
39,OH,Ohio,15,1131,Computer Programmers,8490,0.69,67920
39,OH,Ohio,15,1132,"Software Developers, Applications",23830,1.05,80400
39,OH,Ohio,15,1133,"Software Developers, Systems Software",5490,0.36,83250
39,OH,Ohio,15,1134,Web Developers,3150,0.79,56480
39,OH,Ohio,15,1141,Database Administrators,4350,1,74920
39,OH,Ohio,15,1142,Network and Computer Systems Administrators,14440,1.06,66290
39,OH,Ohio,15,1143,Computer Network Architects,4060,0.76,91210
39,OH,Ohio,15,1151,Computer User Support Specialists,18320,0.9,45870
