id,ST,STATE,OCC_CODE1,OCC_CODE2,OCC_TITLE,TOT_EMP,LOC_Q,A_MEAN
5,AR,Arkansas,51,6051,"Sewers, Hand",30,0.64,21160
5,AR,Arkansas,51,6052,"Tailors, Dressmakers, and Custom Sewers",240,1.07,21900
5,AR,Arkansas,51,6062,"Textile Cutting Machine Setters, Operators, and Tenders",130,0.92,25130
5,AR,Arkansas,51,6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",210,1.37,35820
5,AR,Arkansas,51,6093,Upholsterers,420,1.68,27250
5,AR,Arkansas,51,6099,"Textile, Apparel, and Furnishings Workers, All Other",110,0.89,25910
5,AR,Arkansas,51,7011,Cabinetmakers and Bench Carpenters,790,1.14,30400
5,AR,Arkansas,51,7021,Furniture Finishers,70,0.6,22320
5,AR,Arkansas,51,7041,"Sawing Machine Setters, Operators, and Tenders, Wood",1130,3.28,25800
5,AR,Arkansas,51,7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",760,1.4,29920
5,AR,Arkansas,51,7099,"Woodworkers, All Other",200,3.26,18340
5,AR,Arkansas,51,8012,Power Distributors and Dispatchers,290,2.8,70670
5,AR,Arkansas,51,8013,Power Plant Operators,410,1.12,61300
5,AR,Arkansas,51,8021,Stationary Engineers and Boiler Operators,370,1.16,37210
5,AR,Arkansas,51,8031,Water and Wastewater Treatment Plant and System Operators,1610,1.67,32200
5,AR,Arkansas,51,8091,Chemical Plant and System Operators,390,1.16,41000
5,AR,Arkansas,51,8092,Gas Plant Operators,80,0.75,52130
5,AR,Arkansas,51,8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",330,0.9,40150
5,AR,Arkansas,51,9011,Chemical Equipment Operators and Tenders,550,1.1,41310
5,AR,Arkansas,51,9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",380,1.03,37150
5,AR,Arkansas,51,9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",490,1.9,27610
5,AR,Arkansas,51,9022,"Grinding and Polishing Workers, Hand",140,0.5,26820
5,AR,Arkansas,51,9023,"Mixing and Blending Machine Setters, Operators, and Tenders",1310,1.26,36510
5,AR,Arkansas,51,9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",1560,3.11,36550
5,AR,Arkansas,51,9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",650,1.08,36270
5,AR,Arkansas,51,9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",540,3.01,44940
5,AR,Arkansas,51,9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",5980,1.49,31690
5,AR,Arkansas,51,9071,Jewelers and Precious Stone and Metal Workers,140,0.73,41170
5,AR,Arkansas,51,9081,Dental Laboratory Technicians,410,1.27,35750
5,AR,Arkansas,51,9082,Medical Appliance Technicians,160,1.47,34630
5,AR,Arkansas,51,9083,Ophthalmic Laboratory Technicians,300,1.15,26750
5,AR,Arkansas,51,9111,Packaging and Filling Machine Operators and Tenders,4550,1.4,26050
5,AR,Arkansas,51,9121,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",910,1.29,33060
5,AR,Arkansas,51,9122,"Painters, Transportation Equipment",740,1.81,34540
5,AR,Arkansas,51,9123,"Painting, Coating, and Decorating Workers",80,0.54,33730
5,AR,Arkansas,51,9151,Photographic Process Workers and Processing Machine Operators,410,1.01,21920
5,AR,Arkansas,51,9191,Adhesive Bonding Machine Operators and Tenders,560,3.79,32100
5,AR,Arkansas,51,9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",150,1.06,25000
5,AR,Arkansas,51,9193,Cooling and Freezing Equipment Operators and Tenders,510,7.03,22810
5,AR,Arkansas,51,9194,Etchers and Engravers,**,**,27830
5,AR,Arkansas,51,9195,"Molders, Shapers, and Casters, Except Metal and Plastic",290,1.05,27300
5,AR,Arkansas,51,9196,"Paper Goods Machine Setters, Operators, and Tenders",1900,2.24,36800
5,AR,Arkansas,51,9197,Tire Builders,560,3.65,51160
5,AR,Arkansas,51,9198,Helpers--Production Workers,10580,2.84,23610
5,AR,Arkansas,51,9199,"Production Workers, All Other",2700,1.39,29980
5,AR,Arkansas,53,0,Transportation and Material Moving Occupations,105010,1.35,30540
5,AR,Arkansas,53,1011,Aircraft Cargo Handling Supervisors,50,0.76,49910
5,AR,Arkansas,53,1021,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",1720,1.15,41670
5,AR,Arkansas,53,1031,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,2010,1.15,48100
5,AR,Arkansas,53,2011,"Airline Pilots, Copilots, and Flight Engineers",80,0.14,93170
5,AR,Arkansas,53,2012,Commercial Pilots,410,1.34,74720
5,AR,Arkansas,53,3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",90,0.56,25040
5,AR,Arkansas,53,3021,"Bus Drivers, Transit and Intercity",180,0.12,*
5,AR,Arkansas,53,3022,"Bus Drivers, School or Special Client",5130,1.18,23010
5,AR,Arkansas,53,3031,Driver/Sales Workers,3460,0.99,30570
5,AR,Arkansas,53,3032,Heavy and Tractor-Trailer Truck Drivers,33060,2.4,37130
5,AR,Arkansas,53,3033,Light Truck or Delivery Services Drivers,5520,0.81,30440
5,AR,Arkansas,53,3041,Taxi Drivers and Chauffeurs,1480,1,18780
5,AR,Arkansas,53,3099,"Motor Vehicle Operators, All Other",400,0.75,26570
5,AR,Arkansas,53,4011,Locomotive Engineers,680,2.06,51170
5,AR,Arkansas,53,4013,"Rail Yard Engineers, Dinkey Operators, and Hostlers",30,0.76,30880
5,AR,Arkansas,53,4021,"Railroad Brake, Signal, and Switch Operators",600,2.78,45170
5,AR,Arkansas,53,4031,Railroad Conductors and Yardmasters,570,1.51,50960
5,AR,Arkansas,53,5011,Sailors and Marine Oilers,150,0.54,30190
5,AR,Arkansas,53,5021,"Captains, Mates, and Pilots of Water Vessels",130,0.49,63470
5,AR,Arkansas,53,6011,Bridge and Lock Tenders,70,2.25,44360
5,AR,Arkansas,53,6021,Parking Lot Attendants,250,0.22,18590
5,AR,Arkansas,53,6031,Automotive and Watercraft Service Attendants,1380,1.43,20660
5,AR,Arkansas,53,6061,"Transportation Attendants, Except Flight Attendants",110,0.5,18170
5,AR,Arkansas,53,6099,"Transportation Workers, All Other",320,1,36490
5,AR,Arkansas,53,7011,Conveyor Operators and Tenders,510,1.47,28700
5,AR,Arkansas,53,7021,Crane and Tower Operators,950,2.48,33530
5,AR,Arkansas,53,7032,Excavating and Loading Machine and Dragline Operators,640,1.6,30300
5,AR,Arkansas,53,7041,Hoist and Winch Operators,50,1.91,27160
5,AR,Arkansas,53,7051,Industrial Truck and Tractor Operators,7740,1.76,27620
5,AR,Arkansas,53,7061,Cleaners of Vehicles and Equipment,4120,1.54,20960
5,AR,Arkansas,53,7062,"Laborers and Freight, Stock, and Material Movers, Hand",23040,1.21,23490
5,AR,Arkansas,53,7063,Machine Feeders and Offbearers,2740,2.92,30430
5,AR,Arkansas,53,7064,"Packers and Packagers, Hand",5040,0.86,20900
5,AR,Arkansas,53,7071,Gas Compressor and Gas Pumping Station Operators,50,1.26,57510
5,AR,Arkansas,53,7072,"Pump Operators, Except Wellhead Pumpers",50,0.51,55220
5,AR,Arkansas,53,7073,Wellhead Pumpers,330,2.58,39490
5,AR,Arkansas,53,7081,Refuse and Recyclable Material Collectors,1310,1.26,25770
5,AR,Arkansas,53,7199,"Material Moving Workers, All Other",130,0.53,31240
6,CA,California,0,0,All Occupations,14303630,1,52350
6,CA,California,11,0,Management Occupations,808170,1.15,122180
6,CA,California,11,1011,Chief Executives,28820,1.03,197060
6,CA,California,11,1021,General and Operations Managers,241910,1.16,126870
6,CA,California,11,1031,Legislators,2700,0.43,52890
6,CA,California,11,2011,Advertising and Promotions Managers,3880,1.25,118510
6,CA,California,11,2021,Marketing Managers,28260,1.5,147240
6,CA,California,11,2022,Sales Managers,55780,1.47,129270
6,CA,California,11,2031,Public Relations and Fundraising Managers,6310,1.07,118840
6,CA,California,11,3011,Administrative Services Managers,33550,1.16,97080
6,CA,California,11,3021,Computer and Information Systems Managers,43150,1.27,148980
6,CA,California,11,3031,Financial Managers,66450,1.25,137150
6,CA,California,11,3051,Industrial Production Managers,17420,0.99,105400
6,CA,California,11,3061,Purchasing Managers,7690,1.01,116330
6,CA,California,11,3071,"Transportation, Storage, and Distribution Managers",11590,1.07,91400
6,CA,California,11,3111,Compensation and Benefits Managers,2200,1,117340
6,CA,California,11,3121,Human Resources Managers,11970,1.11,121190
6,CA,California,11,3131,Training and Development Managers,2660,0.89,119210
6,CA,California,11,9013,"Farmers, Ranchers, and Other Agricultural Managers",1010,2.31,89460
6,CA,California,11,9021,Construction Managers,22100,0.97,105700
6,CA,California,11,9031,"Education Administrators, Preschool and Childcare Center/Program",7120,1.34,55070
6,CA,California,11,9032,"Education Administrators, Elementary and Secondary School",21090,0.85,102280
6,CA,California,11,9033,"Education Administrators, Postsecondary",12310,0.91,102090
6,CA,California,11,9039,"Education Administrators, All Other",4160,1.29,90730
6,CA,California,11,9041,Architectural and Engineering Managers,31050,1.51,155680
6,CA,California,11,9051,Food Service Managers,29020,1.39,53430
6,CA,California,11,9061,Funeral Service Managers,410,0.41,81580
6,CA,California,11,9071,Gaming Managers,670,1.36,75240
6,CA,California,11,9081,Lodging Managers,4020,1.23,55080
6,CA,California,11,9111,Medical and Health Services Managers,26690,0.83,113810
6,CA,California,11,9121,Natural Sciences Managers,8330,1.56,162860
6,CA,California,11,9131,Postmasters and Mail Superintendents,920,0.35,71030
6,CA,California,11,9141,"Property, Real Estate, and Community Association Managers",25640,1.46,76590
6,CA,California,11,9151,Social and Community Service Managers,14390,1.14,70550
6,CA,California,11,9161,Emergency Management Directors,780,0.75,97450
6,CA,California,11,9199,"Managers, All Other",34130,0.92,123580
6,CA,California,13,0,Business and Financial Operations Occupations,790660,1.12,76040
6,CA,California,13,1011,"Agents and Business Managers of Artists, Performers, and Athletes",3740,2.89,119170
6,CA,California,13,1021,"Buyers and Purchasing Agents, Farm Products",970,0.85,66410
6,CA,California,13,1022,"Wholesale and Retail Buyers, Except Farm Products",14800,1.24,55120
6,CA,California,13,1023,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",31760,1.03,67150
6,CA,California,13,1031,"Claims Adjusters, Examiners, and Investigators",30340,1.05,65520
6,CA,California,13,1032,"Insurance Appraisers, Auto Damage",870,0.68,61840
6,CA,California,13,1041,Compliance Officers,27570,1.1,73670
6,CA,California,13,1051,Cost Estimators,22550,1.05,69220
6,CA,California,13,1071,Human Resources Specialists,43100,1,67740
6,CA,California,13,1074,Farm Labor Contractors,460,4.09,46950
6,CA,California,13,1075,Labor Relations Specialists,9020,1.08,77860
6,CA,California,13,1081,Logisticians,13530,1.03,81750
6,CA,California,13,1111,Management Analysts,68430,1.15,89560
6,CA,California,13,1121,"Meeting, Convention, and Event Planners",7730,1,53870
6,CA,California,13,1131,Fundraisers,4990,0.94,59310
6,CA,California,13,1141,"Compensation, Benefits, and Job Analysis Specialists",13330,1.42,66520
6,CA,California,13,1151,Training and Development Specialists,19250,0.8,67770
6,CA,California,13,1161,Market Research Analysts and Marketing Specialists,64560,1.5,77330
6,CA,California,13,1199,"Business Operations Specialists, All Other",126280,1.24,76190
6,CA,California,13,2011,Accountants and Auditors,133570,1.08,75870
6,CA,California,13,2021,Appraisers and Assessors of Real Estate,5550,0.85,68930
6,CA,California,13,2031,Budget Analysts,9730,1.52,77960
6,CA,California,13,2041,Credit Analysts,5830,0.87,78200
6,CA,California,13,2051,Financial Analysts,29880,1.13,101410
6,CA,California,13,2052,Personal Financial Advisors,22390,1.16,92830
6,CA,California,13,2053,Insurance Underwriters,8550,0.85,74310
6,CA,California,13,2061,Financial Examiners,3250,1.05,89560
6,CA,California,13,2071,Credit Counselors,4020,1.32,45560
6,CA,California,13,2072,Loan Officers,28470,0.9,81350
6,CA,California,13,2081,"Tax Examiners and Collectors, and Revenue Agents",9160,1.27,63420
6,CA,California,13,2082,Tax Preparers,6300,0.94,46810
6,CA,California,13,2099,"Financial Specialists, All Other",20690,1.28,72260
6,CA,California,15,0,Computer and Mathematical Occupations,471890,1.2,91810
6,CA,California,15,1111,Computer and Information Research Scientists,6460,2.37,113050
6,CA,California,15,1121,Computer Systems Analysts,61430,1.16,90120
6,CA,California,15,1122,Information Security Analysts,6840,0.86,97990
6,CA,California,15,1131,Computer Programmers,41540,1.19,87160
6,CA,California,15,1132,"Software Developers, Applications",88260,1.37,105120
6,CA,California,15,1133,"Software Developers, Systems Software",80130,1.86,115440
6,CA,California,15,1134,Web Developers,15110,1.34,71530
6,CA,California,15,1141,Database Administrators,10510,0.86,84950
6,CA,California,15,1142,Network and Computer Systems Administrators,40080,1.04,84400
6,CA,California,15,1143,Computer Network Architects,15590,1.03,108460
6,CA,California,15,1151,Computer User Support Specialists,58190,1.01,56600
6,CA,California,15,1152,Computer Network Support Specialists,17510,0.95,73060
6,CA,California,15,1199,"Computer Occupations, All Other",16980,0.83,82890
6,CA,California,15,2011,Actuaries,1930,0.82,100150
6,CA,California,15,2021,Mathematicians,820,2.28,93710
6,CA,California,15,2031,Operations Research Analysts,7300,0.96,87670
6,CA,California,15,2041,Statisticians,3040,1.08,95150
6,CA,California,15,2091,Mathematical Technicians,50,0.4,*
6,CA,California,15,2099,"Mathematical Science Occupations, All Other",110,0.86,60910
6,CA,California,17,0,Architecture and Engineering Occupations,315670,1.22,91590
6,CA,California,17,1011,"Architects, Except Landscape and Naval",10270,1.13,92000
6,CA,California,17,1012,Landscape Architects,2320,1.34,83190
6,CA,California,17,1021,Cartographers and Photogrammetrists,1300,1.03,68600
6,CA,California,17,1022,Surveyors,3850,0.87,83300
6,CA,California,17,2011,Aerospace Engineers,20770,2.35,112200
6,CA,California,17,2021,Agricultural Engineers,180,0.67,76210
6,CA,California,17,2031,Biomedical Engineers,5410,2.62,101570
6,CA,California,17,2041,Chemical Engineers,2210,0.63,100530
6,CA,California,17,2051,Civil Engineers,34900,1.23,95750
6,CA,California,17,2061,Computer Hardware Engineers,22360,2.56,114560
6,CA,California,17,2071,Electrical Engineers,24110,1.37,107280
6,CA,California,17,2072,"Electronics Engineers, Except Computer",30140,2.03,107450
6,CA,California,17,2081,Environmental Engineers,6150,1.1,93520
6,CA,California,17,2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",2610,1.01,88540
6,CA,California,17,2112,Industrial Engineers,20680,0.86,97450
6,CA,California,17,2121,Marine Engineers and Naval Architects,260,0.35,87400
6,CA,California,17,2131,Materials Engineers,2850,1.14,98380
6,CA,California,17,2141,Mechanical Engineers,23900,0.86,94420
6,CA,California,17,2151,"Mining and Geological Engineers, Including Mining Safety Engineers",660,0.79,113970
6,CA,California,17,2161,Nuclear Engineers,**,**,119050
6,CA,California,17,2171,Petroleum Engineers,1550,0.39,112210
6,CA,California,17,2199,"Engineers, All Other",16270,1.21,100820
6,CA,California,17,3011,Architectural and Civil Drafters,11800,1.29,57180
6,CA,California,17,3012,Electrical and Electronics Drafters,4210,1.36,60040
6,CA,California,17,3013,Mechanical Drafters,4500,0.65,57660
6,CA,California,17,3019,"Drafters, All Other",1660,1.02,53050
6,CA,California,17,3021,Aerospace Engineering and Operations Technicians,1880,1.76,62730
6,CA,California,17,3022,Civil Engineering Technicians,6540,0.84,62840
6,CA,California,17,3023,Electrical and Electronics Engineering Technicians,21310,1.34,62280
6,CA,California,17,3024,Electro-Mechanical Technicians,3640,1.95,54270
6,CA,California,17,3025,Environmental Engineering Technicians,2730,1.34,61900
6,CA,California,17,3026,Industrial Engineering Technicians,4420,0.6,57180
6,CA,California,17,3027,Mechanical Engineering Technicians,5040,0.98,56840
6,CA,California,17,3029,"Engineering Technicians, Except Drafters, All Other",8010,1.12,66180
6,CA,California,17,3031,Surveying and Mapping Technicians,3000,0.58,62010
6,CA,California,19,0,"Life, Physical, and Social Science Occupations",171200,1.41,76430
6,CA,California,19,1011,Animal Scientists,150,0.66,94510
6,CA,California,19,1012,Food Scientists and Technologists,2080,1.39,65040
6,CA,California,19,1013,Soil and Plant Scientists,1670,1.23,72360
6,CA,California,19,1021,Biochemists and Biophysicists,5980,2.06,94790
6,CA,California,19,1022,Microbiologists,3580,1.76,85430
6,CA,California,19,1023,Zoologists and Wildlife Biologists,2310,1.13,69300
6,CA,California,19,1029,"Biological Scientists, All Other",6110,1.79,80400
6,CA,California,19,1031,Conservation Scientists,1510,0.75,73670
6,CA,California,19,1032,Foresters,1030,1,64850
6,CA,California,19,1041,Epidemiologists,700,1.32,81380
6,CA,California,19,1042,"Medical Scientists, Except Epidemiologists",25970,2.48,93770
6,CA,California,19,1099,"Life Scientists, All Other",1100,1.12,88940
6,CA,California,19,2011,Astronomers,700,2.98,103760
6,CA,California,19,2012,Physicists,3730,1.9,106610
6,CA,California,19,2021,Atmospheric and Space Scientists,1030,0.92,98450
6,CA,California,19,2031,Chemists,11640,1.25,79900
6,CA,California,19,2032,Materials Scientists,1240,1.42,94010
6,CA,California,19,2041,"Environmental Scientists and Specialists, Including Health",13270,1.44,78820
6,CA,California,19,2042,"Geoscientists, Except Hydrologists and Geographers",4270,1.11,95670
6,CA,California,19,2043,Hydrologists,960,1.27,91270
6,CA,California,19,2099,"Physical Scientists, All Other",1880,0.68,108610
6,CA,California,19,3011,Economists,2920,1.69,104140
6,CA,California,19,3022,Survey Researchers,1370,0.72,63390
6,CA,California,19,3031,"Clinical, Counseling, and School Psychologists",17550,1.54,79520
6,CA,California,19,3032,Industrial-Organizational Psychologists,150,1.29,*
6,CA,California,19,3039,"Psychologists, All Other",970,0.86,86690
6,CA,California,19,3041,Sociologists,630,2.46,85180
6,CA,California,19,3051,Urban and Regional Planners,8650,2.09,80750
6,CA,California,19,3091,Anthropologists and Archeologists,1050,1.57,61770
6,CA,California,19,3092,Geographers,130,0.77,75220
6,CA,California,19,3093,Historians,320,0.87,74390
6,CA,California,19,3094,Political Scientists,340,0.54,91340
6,CA,California,19,3099,"Social Scientists and Related Workers, All Other",3940,1.17,83920
6,CA,California,19,4011,Agricultural and Food Science Technicians,2650,1.32,34500
6,CA,California,19,4021,Biological Technicians,10630,1.33,47660
6,CA,California,19,4031,Chemical Technicians,5360,0.8,46810
6,CA,California,19,4041,Geological and Petroleum Technicians,1850,1.1,80490
6,CA,California,19,4051,Nuclear Technicians,940,1.06,81850
6,CA,California,19,4061,Social Science Research Assistants,2300,0.8,46550
6,CA,California,19,4091,"Environmental Science and Protection Technicians, Including Health",3060,0.9,51040
6,CA,California,19,4092,Forensic Science Technicians,1730,1.27,72000
6,CA,California,19,4093,Forest and Conservation Technicians,7370,2.12,36850
6,CA,California,19,4099,"Life, Physical, and Social Science Technicians, All Other",6360,1.02,49540
6,CA,California,21,0,Community and Social Service Occupations,218510,1.06,50900
6,CA,California,21,1011,Substance Abuse and Behavioral Disorder Counselors,9060,1.03,37180
6,CA,California,21,1012,"Educational, Guidance, School, and Vocational Counselors",29790,1.14,64750
6,CA,California,21,1013,Marriage and Family Therapists,9120,2.42,47230
6,CA,California,21,1014,Mental Health Counselors,9950,0.79,46530
6,CA,California,21,1015,Rehabilitation Counselors,10810,0.95,35780
6,CA,California,21,1019,"Counselors, All Other",3780,1.26,48610
6,CA,California,21,1021,"Child, Family, and School Social Workers",27040,0.9,49690
6,CA,California,21,1022,Healthcare Social Workers,12880,0.84,63480
6,CA,California,21,1023,Mental Health and Substance Abuse Social Workers,10200,0.85,50480
6,CA,California,21,1029,"Social Workers, All Other",13150,2.05,62360
6,CA,California,21,1091,Health Educators,7080,1.17,53350
6,CA,California,21,1092,Probation Officers and Correctional Treatment Specialists,13870,1.46,75370
6,CA,California,21,1093,Social and Human Service Assistants,36560,0.95,34760
6,CA,California,21,1094,Community Health Workers,5350,1.28,42910
6,CA,California,21,1099,"Community and Social Service Specialists, All Other",11330,1.04,47140
6,CA,California,21,2011,Clergy,4940,1.02,56790
6,CA,California,21,2021,"Directors, Religious Activities and Education",2480,1.24,48570
6,CA,California,21,2099,"Religious Workers, All Other",1120,1.26,33270
6,CA,California,23,0,Legal Occupations,117390,1.05,116680
6,CA,California,23,1011,Lawyers,67190,1.05,153480
6,CA,California,23,1012,Judicial Law Clerks,1690,1.37,65550
6,CA,California,23,1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",1870,1.2,105710
6,CA,California,23,1022,"Arbitrators, Mediators, and Conciliators",1450,2.03,102710
6,CA,California,23,1023,"Judges, Magistrate Judges, and Magistrates",2030,0.68,168350
6,CA,California,23,2011,Paralegals and Legal Assistants,28500,0.97,58570
6,CA,California,23,2091,Court Reporters,2240,1.1,76840
6,CA,California,23,2093,"Title Examiners, Abstractors, and Searchers",5280,0.97,61490
6,CA,California,23,2099,"Legal Support Workers, All Other",7140,1.38,58710
6,CA,California,25,0,"Education, Training, and Library Occupations",895710,0.97,58030
6,CA,California,25,1011,"Business Teachers, Postsecondary",6760,0.75,99730
6,CA,California,25,1021,"Computer Science Teachers, Postsecondary",3110,0.82,96090
6,CA,California,25,1022,"Mathematical Science Teachers, Postsecondary",5960,1.01,91550
6,CA,California,25,1031,"Architecture Teachers, Postsecondary",440,0.54,78150
6,CA,California,25,1032,"Engineering Teachers, Postsecondary",2490,0.67,115500
6,CA,California,25,1041,"Agricultural Sciences Teachers, Postsecondary",280,0.24,68500
6,CA,California,25,1042,"Biological Science Teachers, Postsecondary",3400,0.62,101180
6,CA,California,25,1043,"Forestry and Conservation Science Teachers, Postsecondary",80,0.3,72130
6,CA,California,25,1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",1960,1.63,113930
6,CA,California,25,1052,"Chemistry Teachers, Postsecondary",1490,0.67,100180
6,CA,California,25,1053,"Environmental Science Teachers, Postsecondary",200,0.37,83870
6,CA,California,25,1054,"Physics Teachers, Postsecondary",1030,0.68,116080
6,CA,California,25,1061,"Anthropology and Archeology Teachers, Postsecondary",530,0.85,93360
6,CA,California,25,1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",740,0.7,79230
6,CA,California,25,1063,"Economics Teachers, Postsecondary",730,0.5,111790
6,CA,California,25,1064,"Geography Teachers, Postsecondary",250,0.51,79730
6,CA,California,25,1065,"Political Science Teachers, Postsecondary",1060,0.58,90190
6,CA,California,25,1066,"Psychology Teachers, Postsecondary",4680,1.12,84170
6,CA,California,25,1067,"Sociology Teachers, Postsecondary",910,0.49,93310
6,CA,California,25,1069,"Social Sciences Teachers, Postsecondary, All Other",2210,1.93,110770
6,CA,California,25,1071,"Health Specialties Teachers, Postsecondary",13650,0.82,89310
6,CA,California,25,1072,"Nursing Instructors and Teachers, Postsecondary",3300,0.53,89060
6,CA,California,25,1081,"Education Teachers, Postsecondary",4470,0.65,74830
6,CA,California,25,1082,"Library Science Teachers, Postsecondary",230,0.47,83380
6,CA,California,25,1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",1200,0.78,79330
6,CA,California,25,1112,"Law Teachers, Postsecondary",1130,0.67,131520
6,CA,California,25,1113,"Social Work Teachers, Postsecondary",490,0.45,79460
6,CA,California,25,1121,"Art, Drama, and Music Teachers, Postsecondary",12210,1.2,93640
6,CA,California,25,1122,"Communications Teachers, Postsecondary",3330,1.01,98890
6,CA,California,25,1123,"English Language and Literature Teachers, Postsecondary",7100,0.89,93170
6,CA,California,25,1124,"Foreign Language and Literature Teachers, Postsecondary",3520,1.08,80840
6,CA,California,25,1125,"History Teachers, Postsecondary",1610,0.62,101630
6,CA,California,25,1126,"Philosophy and Religion Teachers, Postsecondary",1890,0.75,82820
6,CA,California,25,1191,Graduate Teaching Assistants,7640,0.58,43210
6,CA,California,25,1192,"Home Economics Teachers, Postsecondary",470,0.91,88390
6,CA,California,25,1193,"Recreation and Fitness Studies Teachers, Postsecondary",2960,1.39,93500
6,CA,California,25,1194,"Vocational Education Teachers, Postsecondary",12690,0.95,65380
6,CA,California,25,1199,"Postsecondary Teachers, All Other",32300,1.44,72380
6,CA,California,25,2011,"Preschool Teachers, Except Special Education",47630,1.27,33640
6,CA,California,25,2012,"Kindergarten Teachers, Except Special Education",18600,1.08,63980
6,CA,California,25,2021,"Elementary School Teachers, Except Special Education",132560,0.89,69690
6,CA,California,25,2022,"Middle School Teachers, Except Special and Career/Technical Education",48300,0.71,68680
6,CA,California,25,2023,"Career/Technical Education Teachers, Middle School",**,**,69440
6,CA,California,25,2031,"Secondary School Teachers, Except Special and Career/Technical Education",90470,0.86,69330
6,CA,California,25,2032,"Career/Technical Education Teachers, Secondary School",2980,0.31,71500
6,CA,California,25,2051,"Special Education Teachers, Preschool",1810,0.76,57990
6,CA,California,25,2052,"Special Education Teachers, Kindergarten and Elementary School",13340,0.61,67120
6,CA,California,25,2053,"Special Education Teachers, Middle School",4830,0.46,63770
6,CA,California,25,2054,"Special Education Teachers, Secondary School",10420,0.71,67310
6,CA,California,25,2059,"Special Education Teachers, All Other",11810,2.74,58930
6,CA,California,25,3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,11350,1.57,66380
6,CA,California,25,3021,Self-Enrichment Education Teachers,16680,0.85,40010
6,CA,California,25,3098,Substitute Teachers,88770,1.3,40360
6,CA,California,25,3099,"Teachers and Instructors, All Other, Except Substitute Teachers",44730,1.5,55140
6,CA,California,25,4011,Archivists,680,1.1,50330
6,CA,California,25,4012,Curators,850,0.75,64850
6,CA,California,25,4013,Museum Technicians and Conservators,990,0.86,46900
6,CA,California,25,4021,Librarians,9200,0.6,69270
6,CA,California,25,4031,Library Technicians,9570,0.87,41840
6,CA,California,25,9011,Audio-Visual and Multimedia Collections Specialists,1160,1.22,43360
6,CA,California,25,9021,Farm and Home Management Advisors,70,0.06,69450
6,CA,California,25,9031,Instructional Coordinators,19720,1.35,71490
6,CA,California,25,9041,Teacher Assistants,134840,1.04,29490
6,CA,California,25,9099,"Education, Training, and Library Workers, All Other",25250,2.25,34150
6,CA,California,27,0,"Arts, Design, Entertainment, Sports, and Media Occupations",283510,1.48,72920
6,CA,California,27,1011,Art Directors,5670,1.63,111670
6,CA,California,27,1012,Craft Artists,640,1.2,55190
6,CA,California,27,1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",4100,2.99,65670
6,CA,California,27,1014,Multimedia Artists and Animators,9220,2.87,84590
6,CA,California,27,1019,"Artists and Related Workers, All Other",660,0.87,56090
6,CA,California,27,1021,Commercial and Industrial Designers,3370,1.06,64950
6,CA,California,27,1022,Fashion Designers,5020,2.76,70490
6,CA,California,27,1023,Floral Designers,3200,0.62,29200
6,CA,California,27,1024,Graphic Designers,25880,1.23,56990
6,CA,California,27,1025,Interior Designers,6540,1.46,60100
6,CA,California,27,1026,Merchandise Displayers and Window Trimmers,7810,0.97,32430
6,CA,California,27,1027,Set and Exhibit Designers,2760,2.89,58110
6,CA,California,27,1029,"Designers, All Other",1280,1.54,57510
6,CA,California,27,2011,Actors,32300,4.17,*
6,CA,California,27,2012,Producers and Directors,24410,2.56,128000
6,CA,California,27,2021,Athletes and Sports Competitors,540,0.4,125020
6,CA,California,27,2022,Coaches and Scouts,24880,1.12,42850
6,CA,California,27,2023,"Umpires, Referees, and Other Sports Officials",1740,1.02,27720
6,CA,California,27,2031,Dancers,1910,1.52,*
6,CA,California,27,2032,Choreographers,2500,3.08,54520
6,CA,California,27,2041,Music Directors and Composers,2530,0.92,62140
6,CA,California,27,2042,Musicians and Singers,7060,1.53,*
6,CA,California,27,2099,"Entertainers and Performers, Sports and Related Workers, All Other",2780,1.52,*
6,CA,California,27,3011,Radio and Television Announcers,2570,0.75,59850
6,CA,California,27,3012,Public Address System and Other Announcers,1110,1.24,48050
